discipline_title,game_slug,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_3_letter_code
Cycling Track,berlin-1936,2000m tandem men,Men,SILVER,GameTeam,Bernardus Petrus LEENE,NED
Cycling Track,berlin-1936,2000m tandem men,Men,SILVER,GameTeam,Hendrik OOMS,NED
Cycling Track,berlin-1936,2000m tandem men,Men,BRONZE,GameTeam,Pierre GEORGET,FRA
Cycling Track,berlin-1936,2000m tandem men,Men,BRONZE,GameTeam,Georges MATON,FRA
Fencing,berlin-1936,épée team men,Men,GOLD,GameTeam,,ITA
Fencing,berlin-1936,épée team men,Men,SILVER,GameTeam,,SWE
Fencing,berlin-1936,épée team men,Men,BRONZE,GameTeam,,FRA
Fencing,berlin-1936,foil team men,Men,GOLD,GameTeam,,ITA
Fencing,berlin-1936,foil team men,Men,SILVER,GameTeam,,FRA
Fencing,berlin-1936,foil team men,Men,BRONZE,GameTeam,,GER
Fencing,berlin-1936,sabre team men,Men,GOLD,GameTeam,,HUN
Fencing,berlin-1936,sabre team men,Men,SILVER,GameTeam,,ITA
Fencing,berlin-1936,sabre team men,Men,BRONZE,GameTeam,,GER
Fencing,berlin-1936,épée individual men,Men,GOLD,Athlete,Franco RICCARDI,ITA
Fencing,berlin-1936,épée individual men,Men,SILVER,Athlete,Saverio RAGNO,ITA
Fencing,berlin-1936,épée individual men,Men,BRONZE,Athlete,Giancarlo C. CORNAGGIA-MEDICI,ITA
Fencing,berlin-1936,sabre individual men,Men,GOLD,Athlete,Endre KABOS,HUN
Fencing,berlin-1936,sabre individual men,Men,SILVER,Athlete,Gustavo MARZI,ITA
Fencing,berlin-1936,sabre individual men,Men,BRONZE,Athlete,Aladar GEREVICH,HUN
Fencing,berlin-1936,foil individual women,Women,GOLD,Athlete,Ilona ELEK,HUN
Fencing,berlin-1936,foil individual women,Women,SILVER,Athlete,Helene MAYER,GER
Fencing,berlin-1936,foil individual women,Women,BRONZE,Athlete,Ellen S. PREIS-MÜLLER,AUT
Fencing,berlin-1936,foil individual men,Men,GOLD,Athlete,Giulio GAUDINI,ITA
Fencing,berlin-1936,foil individual men,Men,SILVER,Athlete,Edouard GARDERE,FRA
Fencing,berlin-1936,foil individual men,Men,BRONZE,Athlete,Giorgio BOCCHINO,ITA
Diving,berlin-1936,10m platform women,Women,GOLD,Athlete,Dorothy POYNTON-HILL,USA
Diving,berlin-1936,10m platform women,Women,SILVER,Athlete,Velma Clancy DUNN PLOESSEL,USA
Diving,berlin-1936,10m platform women,Women,BRONZE,Athlete,Käthe KÖHLER,GER
Diving,berlin-1936,10m platform men,Men,GOLD,Athlete,Marshall WAYNE,USA
Diving,berlin-1936,10m platform men,Men,SILVER,Athlete,Elbert Alonzo ROOT,USA
Diving,berlin-1936,10m platform men,Men,BRONZE,Athlete,Hermann STORK,GER
Diving,berlin-1936,3m springboard men,Men,GOLD,Athlete,Richard Kempster DEGENER,USA
Diving,berlin-1936,3m springboard men,Men,SILVER,Athlete,Marshall WAYNE,USA
Diving,berlin-1936,3m springboard men,Men,BRONZE,Athlete,Alan GREENE,USA
Diving,berlin-1936,3m springboard women,Women,GOLD,Athlete,Marjorie GESTRING,USA
Diving,berlin-1936,3m springboard women,Women,SILVER,Athlete,Katherine Louise RAWLS,USA
Diving,berlin-1936,3m springboard women,Women,BRONZE,Athlete,Dorothy POYNTON-HILL,USA
Water Polo,berlin-1936,water polo men,Men,GOLD,GameTeam,,HUN
Water Polo,berlin-1936,water polo men,Men,SILVER,GameTeam,,GER
Water Polo,berlin-1936,water polo men,Men,BRONZE,GameTeam,,BEL
Wrestling,berlin-1936,"Middleweight, Greco-Roman (≤79 kilograms) Men",Men,GOLD,Athlete,Ivar JOHANSSON,SWE
Wrestling,berlin-1936,"Middleweight, Greco-Roman (≤79 kilograms) Men",Men,SILVER,Athlete,Ludwig SCHWEIKERT,GER
Wrestling,berlin-1936,"Middleweight, Greco-Roman (≤79 kilograms) Men",Men,BRONZE,Athlete,Jozsef PALOTAS,HUN
Wrestling,berlin-1936,"Welterweight, Greco-Roman (≤72 kilograms) Men",Men,GOLD,Athlete,Rudolf SVEDBERG,SWE
Wrestling,berlin-1936,"Welterweight, Greco-Roman (≤72 kilograms) Men",Men,SILVER,Athlete,Fritz SCHAFER,GER
Wrestling,berlin-1936,"Welterweight, Greco-Roman (≤72 kilograms) Men",Men,BRONZE,Athlete,Eino Mauno VIRTANEN,FIN
Wrestling,berlin-1936,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,GOLD,Athlete,Ödön ZOMBORI,HUN
Wrestling,berlin-1936,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,SILVER,Athlete,Aaron Ross FLOOD,USA
Wrestling,berlin-1936,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,BRONZE,Athlete,Johannes HERBERT,GER
Wrestling,berlin-1936,"Welterweight, Freestyle (≤72 kilograms) Men",Men,GOLD,Athlete,Frank Wyatt LEWIS,USA
Wrestling,berlin-1936,"Welterweight, Freestyle (≤72 kilograms) Men",Men,SILVER,Athlete,Thure ANDERSSON,SWE
Wrestling,berlin-1936,"Welterweight, Freestyle (≤72 kilograms) Men",Men,BRONZE,Athlete,Joseph SCHLEIMER,CAN
Wrestling,berlin-1936,"Heavyweight, Greco-Roman (>87 kilograms) Men",Men,GOLD,Athlete,Kristjan PALUSALU,EST
Wrestling,berlin-1936,"Heavyweight, Greco-Roman (>87 kilograms) Men",Men,SILVER,Athlete,John NYMAN,SWE
